,Unnamed: 0,Prices,Images,cars,location,model,driven,engine variant,auto\manual,Registered,Color,Assembly,Engine Capacity,Body Type,Features,ratings,img1,img2,img3,img4,img5
734,4073,PKR 13.75 lacs,"['https://cache3.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552145.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552102.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552101.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552103.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552104.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552146.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552099.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552105.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552100.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552106.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552147.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552152.webp', 'https://cache3.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552148.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552150.webp', 'https://cache2.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552149.webp']",Mitsubishi Lancer GLX 1.6 2005,"['Wahdat', 'Road,', 'Lahore', 'Punjab', 'Added']",'2005',"400,000 km",'Petrol','Manual','Lahore','Unlisted','Imported','1600cc','Sedan','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'CD Player' 'DVD Player' 'Keyless Entry' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache3.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552145.webp', 'https://cache1.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552102.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552101.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552103.webp', 'https://cache4.pakwheels.com/ad_pictures/1135/mitsubishi-lancer-1-6-glx-2005-113552104.webp'
735,4074,Call for price,"['https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649508.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649507.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649506.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649510.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649511.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649496.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649504.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649502.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649503.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649498.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649497.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649505.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649509.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649500.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649501.webp']",Hyundai Sonata 2.5 2024,"['Lahore', 'Punjab']",'2024',"6,000 km",'Petrol','Automatic','Lahore','DiamondMetallicBlack','Local','2500cc','Sedan','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Cruise Control' 'Immobilizer Key' 'Keyless Entry' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649508.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649507.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649506.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649510.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/hyundai-sonata-2-5-2-2024-113649511.webp'
736,4075,PKR 1.24 crore,"['https://cache1.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638886.webp', 'https://cache4.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638875.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638874.webp', 'https://cache1.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638871.webp', 'https://cache2.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638881.webp', 'https://cache4.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638872.webp', 'https://cache2.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638873.webp', 'https://cache4.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638879.webp', 'https://cache2.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638878.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638880.webp', 'https://cache1.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638882.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638885.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638883.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638884.webp']",Toyota C-HR G-LED 2020,"['Clifton,', 'Karachi', 'Sindh', 'Added', 'via']",'2020',"8,800 km",'Hybrid','Automatic','UnRegistered','Black','Imported','1800cc','Crossover','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Cruise Control' 'Immobilizer Key' 'Keyless Entry' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache1.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638886.webp', 'https://cache4.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638875.webp', 'https://cache3.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638874.webp', 'https://cache1.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638871.webp', 'https://cache2.pakwheels.com/ad_pictures/1066/toyota-c-hr-s-gr-package-2020-106638881.webp'
737,4080,PKR 26 lacs,"['https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648842.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648866.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648872.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648869.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648870.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648867.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648858.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648864.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648874.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648868.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648873.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648880.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648871.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648876.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648875.webp']",Toyota Corolla XLi VVTi 2014,"['Renala', 'Khurd,', 'Okara', 'Punjab', 'Added']",'2014',"250,000 km",'Petrol','Manual','Okara','AttitudeBlack','Local','1300cc','Sedan','AMFM Radio' 'Air Conditioning' 'Immobilizer Key' 'Power Mirrors' 'Power Steering',,['https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648842.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648866.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648872.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648869.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-xli-vvti-2014-113648870.webp'
738,4081,"PKR 45 lacs
Financing starts at PKR 104,546/Month","['https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113667286.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649137.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649133.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649139.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649141.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649127.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649125.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649138.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649134.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649130.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649126.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649140.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649131.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649135.webp']",Toyota Corolla Altis Grande CVT-i 1.8 2016,"['DHA', 'Defence,', 'Lahore', 'Punjab']",'2016',"61,629 km",'Petrol','Automatic','Lahore','AttitudeBlack','Local','1800cc','Sedan','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'CD Player' 'Cruise Control' 'Immobilizer Key' 'Keyless Entry' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows' 'Sun Roof',,['https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113667286.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649137.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649133.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649139.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/toyota-corolla-altis-1-8-grande-automatic-2016-113649141.webp'
739,4084,PKR 37 lacs,"['https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649440.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649410.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649443.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649439.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649415.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649436.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649442.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649438.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649238.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649236.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649414.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649437.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649304.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649434.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649237.webp']",Daihatsu Mira X SA lll 2022,"['Hyderabad', 'Sindh', 'Added', 'via', 'Phone']",'2022',"29,500 km",'Petrol','Automatic','Sindh','Silver','Imported','660cc','Hatchback','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'CD Player' 'DVD Player' 'Immobilizer Key' 'Keyless Entry' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649440.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649410.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649443.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649439.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/daihatsu-mira-x-sa-lll-2022-113649415.webp'
740,4086,PKR 8.3 lacs,"['https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649271.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649281.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649274.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649269.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649275.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649270.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649272.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649273.webp']",Suzuki Mehran VXR (CNG) 2012,"['Malik', 'Pur,', 'Abbottabad', 'KPK', 'Added']",'2012',"77,000 km",'Petrol','Manual','Karachi','SolidWhite','Local','800cc','Hatchback','AMFM Radio' 'Air Conditioning',,['https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649271.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649281.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649274.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649269.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-cng-4-2012-113649275.webp'
741,4110,PKR 80.5 lacs,"['https://cache1.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159271.webp', 'https://cache3.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159280.webp', 'https://cache4.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159281.webp', 'https://cache2.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159279.webp', 'https://cache2.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159276.webp', 'https://cache4.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159262.webp', 'https://cache1.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159273.webp', 'https://cache4.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159264.webp', 'https://cache3.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159277.webp', 'https://cache2.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159278.webp']",Toyota Aqua Z 2021,"['HBFC', 'Housing', 'Society,', 'Lahore', 'Punjab']",'2021',"22,000 km",'Hybrid','Automatic','UnRegistered','Navy','Imported','1500cc','Hatchback','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Immobilizer Key' 'Keyless Entry' 'Power Locks' 'Power Mirrors' 'Power Steering' 'Power Windows',,['https://cache1.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159271.webp', 'https://cache3.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159280.webp', 'https://cache4.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159281.webp', 'https://cache2.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159279.webp', 'https://cache2.pakwheels.com/ad_pictures/1121/toyota-aqua-z-4-2021-112159276.webp'
742,4115,PKR 6.2 lacs,"['https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649297.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649298.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649299.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649300.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649301.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649302.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649303.webp']",Suzuki Mehran VXR 2004,"['Nowshera', 'KPK']",'2004',"75,000 km",'Petrol','Manual','Islamabad','SnowWhitePearl','Local','800cc','Hatchback','AMFM Radio' 'Air Conditioning' 'Front Speakers' 'USB and Auxillary Cable',,['https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649297.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649298.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649299.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649300.webp', 'https://cache3.pakwheels.com/ad_pictures/1136/suzuki-mehran-vxr-2-2004-113649301.webp'
743,4116,PKR 80 lacs,"['https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647872.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647873.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647863.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647880.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647878.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647862.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647875.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647856.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647868.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647877.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647867.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647871.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647858.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647874.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647879.webp']",Hyundai H1 Automatic 2023,"['F2,', 'Mirpur', 'A.K.', 'Azad', 'Kashmir']",'2023',"3,000 km",'Petrol','Automatic','UnRegistered','White','Imported','1000cc','Van','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'CD Player' 'Cassette Player' 'Cruise Control' 'DVD Player' 'Immobilizer Key' 'Keyless Entry' 'Navigation System' 'Power Locks' 'Power Mirrors' 'Power Steering',,['https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647872.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647873.webp', 'https://cache4.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647863.webp', 'https://cache2.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647880.webp', 'https://cache1.pakwheels.com/ad_pictures/1136/hyundai-h1-2-automatic-3-2023-113647878.webp'
744,4117,PKR 42.5 lacs,"['https://cache3.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557426.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557427.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557421.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557423.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557420.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557422.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557424.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557428.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557425.webp']",Toyota Tank G Turbo 2020,"['Khangarh', 'Punjab', 'Added', 'via', 'Phone']",'2020',"30,000 km",'Petrol','Automatic','Punjab','White','Imported','1000cc','MPV','ABS' 'AMFM Radio' 'Air Bags' 'Air Conditioning' 'Alloy Rims' 'Climate Control' 'Cruise Control' 'Front Speakers' 'Immobilizer Key' 'Keyless Entry' 'Power Mirrors' 'Power Steering' 'Power Windows' 'Rear AC Vents' 'Rear Speakers',,['https://cache3.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557426.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557427.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557421.webp', 'https://cache2.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557423.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-tank-g-turbo-3-2020-100557420.webp'
